
postal_code,flink,rewe,knuspr,picnic
22730,True,False,False,False
22731,True,False,False,False
22732,True,False,False,False
22733,True,False,False,False
22734,True,False,False,False
22735,True,False,False,False
22736,True,False,False,False
22737,True,False,False,False
22738,True,False,False,False
22739,True,False,False,False
22740,True,False,False,False
22741,True,False,False,False
22742,True,False,False,False
22743,True,False,False,False
22744,True,False,False,False
22745,True,False,False,False
22746,True,False,False,False
22747,True,False,False,False
22748,True,False,False,False
22749,True,False,False,False
22750,True,False,False,False
22751,True,False,False,False
22752,True,False,False,False
22753,True,False,False,False
22754,True,False,False,False
22755,True,False,False,False
22756,True,False,False,False
22757,True,False,False,False
22758,True,False,False,False
22759,True,False,False,False
22760,True,False,False,False
22761,True,False,False,False
22762,True,False,False,False
22763,True,False,False,False
22764,True,False,False,False
22765,True,False,False,False
22766,True,False,False,False
22767,True,False,False,False
22768,True,False,False,False
22769,True,False,False,False
40210,False,False,False,True
40211,False,False,False,True
40212,False,False,False,True
40213,False,False,False,True
40214,False,False,False,True
40215,False,False,False,True
40216,False,False,False,True
40217,False,False,False,True
40218,False,False,False,True
40219,False,False,False,True
40220,False,False,False,True
40221,False,False,False,True
40222,False,False,False,True
40223,False,False,False,True
40224,False,False,False,True
40225,False,False,False,True
40226,False,False,False,True
40227,False,False,False,True
40228,False,False,False,True
40229,False,False,False,True
40230,False,False,False,True
40231,False,False,False,True
40232,False,False,False,True
40233,False,False,False,True
40234,False,False,False,True
40235,False,False,False,True
40236,False,False,False,True
40237,False,False,False,True
40238,False,False,False,True
40239,False,False,False,True
41460,True,False,False,False
41462,True,False,False,False
41464,True,False,False,False
50667,False,False,False,True
50668,False,False,False,True
50669,False,False,False,True
50670,False,False,False,True
50671,False,False,False,True
50672,False,False,False,True
50673,False,False,False,True
50674,False,False,False,True
50675,False,False,False,True
50676,False,False,False,True
50677,False,False,False,True
50678,False,False,False,True
50679,False,False,False,True
60311,False,False,True,False
60312,False,False,True,False
60313,False,False,True,False
60314,False,False,True,False
60315,False,False,True,False
60316,False,False,True,False
60317,False,False,True,False
60318,False,False,True,False
60319,False,False,True,False
60320,False,False,True,False
60321,False,False,True,False
60322,False,False,True,False
60323,False,False,True,False
60324,False,False,True,False
60325,False,False,True,False
60326,False,False,True,False
60327,False,False,True,False
60328,False,False,True,False
60329,False,False,True,False
80333,True,False,True,False
80334,True,False,True,False
80335,True,False,True,False
80336,True,False,True,False
80337,True,False,True,False
80338,True,False,True,False
80339,True,False,True,False
80636,True,False,True,False
80796,True,False,True,False
80797,True,False,True,False
80798,True,False,True,False
80799,True,False,True,False
80800,True,False,True,False
80801,True,False,True,False
80802,True,False,True,False
80803,True,False,True,False
80804,True,False,True,False
80805,True,False,True,False
80806,True,False,True,False
80807,True,False,True,False
80808,True,False,True,False
80809,True,False,True,False
80939,True,False,True,False
86150,False,False,True,False
86151,False,False,True,False
86152,False,False,True,False
86153,False,False,True,False
86154,False,False,True,False
86155,False,False,True,False
86156,False,False,True,False
86157,False,False,True,False
86158,False,False,True,False
86159,False,False,True,False
86160,False,False,True,False
86161,False,False,True,False
86162,False,False,True,False
86163,False,False,True,False
86164,False,False,True,False
86165,False,False,True,False
86166,False,False,True,False
86167,False,False,True,False
86168,False,False,True,False
86169,False,False,True,False
86170,False,False,True,False
86171,False,False,True,False
86172,False,False,True,False
86173,False,False,True,False
86174,False,False,True,False
86175,False,False,True,False
86176,False,False,True,False
86177,False,False,True,False
86178,False,False,True,False
86179,False,False,True,False
86180,False,False,True,False
86181,False,False,True,False
86182,False,False,True,False
86183,False,False,True,False
86184,False,False,True,False
86185,False,False,True,False
86186,False,False,True,False
86187,False,False,True,False
86188,False,False,True,False
86189,False,False,True,False
86190,False,False,True,False
86191,False,False,True,False
86192,False,False,True,False
86193,False,False,True,False
86194,False,False,True,False
86195,False,False,True,False
86196,False,False,True,False
86197,False,False,True,False
86198,False,False,True,False
86199,False,False,True,False
